cone_horizontal_225_A,cone_horizontal_225_B,cone_horizontal_275_A,cone_horizontal_275_B,cone_horizontal_3_A,cone_horizontal_3_B,wedge_horizontal_225_A,wedge_horizontal_225_B,wedge_horizontal_275_A,wedge_horizontal_275_B,wedge_horizontal_3_A,wedge_horizontal_3_B
0.4666666666666667,0.10980392156862745,0.2784313725490196,0.09803921568627451,0.23137254901960785,0.07450980392156863,0.23921568627450981,0.14901960784313725,0.22745098039215686,0.14901960784313725,0.34509803921568627,0.16862745098039217
0.4823529411764706,0.10980392156862745,0.25882352941176473,0.08627450980392157,0.21568627450980393,0.08235294117647059,0.2235294117647059,0.13333333333333333,0.21176470588235294,0.15294117647058825,0.33725490196078434,0.1607843137254902
0.5294117647058824,0.11764705882352941,0.2549019607843137,0.08627450980392157,0.23529411764705882,0.08627450980392157,0.21176470588235294,0.13333333333333333,0.20784313725490197,0.15294117647058825,0.3176470588235294,0.15294117647058825
0.5254901960784314,0.12549019607843137,0.2627450980392157,0.09411764705882353,0.24705882352941178,0.09019607843137255,0.20392156862745098,0.1411764705882353,0.21568627450980393,0.1450980392156863,0.2823529411764706,0.15294117647058825
0.5176470588235295,0.14901960784313725,0.25098039215686274,0.08627450980392157,0.23921568627450981,0.08235294117647059,0.21568627450980393,0.14901960784313725,0.21568627450980393,0.13725490196078433,0.28627450980392155,0.1607843137254902
0.5176470588235295,0.16470588235294117,0.2627450980392157,0.08627450980392157,0.22745098039215686,0.08235294117647059,0.23137254901960785,0.1607843137254902,0.23529411764705882,0.1411764705882353,0.3137254901960784,0.1568627450980392
0.5215686274509804,0.15294117647058825,0.27058823529411763,0.08627450980392157,0.2235294117647059,0.08235294117647059,0.24705882352941178,0.1607843137254902,0.24313725490196078,0.1411764705882353,0.3137254901960784,0.1607843137254902
0.5333333333333333,0.1411764705882353,0.25098039215686274,0.08627450980392157,0.21176470588235294,0.0784313725490196,0.24705882352941178,0.1568627450980392,0.24313725490196078,0.12941176470588237,0.33725490196078434,0.16862745098039217
0.49411764705882355,0.1411764705882353,0.27450980392156865,0.08627450980392157,0.19607843137254902,0.09019607843137255,0.24705882352941178,0.1607843137254902,0.24705882352941178,0.13725490196078433,0.3215686274509804,0.16470588235294117
0.47058823529411764,0.1450980392156863,0.27450980392156865,0.08235294117647059,0.19215686274509805,0.08235294117647059,0.2549019607843137,0.15294117647058825,0.22745098039215686,0.12941176470588237,0.2823529411764706,0.16470588235294117
0.48627450980392156,0.16470588235294117,0.27058823529411763,0.08235294117647059,0.19215686274509805,0.06274509803921569,0.24705882352941178,0.15294117647058825,0.21568627450980393,0.12549019607843137,0.27058823529411763,0.1607843137254902
0.5450980392156862,0.1568627450980392,0.2980392156862745,0.09019607843137255,0.20784313725490197,0.06274509803921569,0.23529411764705882,0.15294117647058825,0.21568627450980393,0.12549019607843137,0.26666666666666666,0.15294117647058825
0.596078431372549,0.13333333333333333,0.2823529411764706,0.09019607843137255,0.2196078431372549,0.06666666666666667,0.24705882352941178,0.1607843137254902,0.2196078431372549,0.13725490196078433,0.2980392156862745,0.16470588235294117
0.596078431372549,0.1411764705882353,0.26666666666666666,0.0784313725490196,0.2196078431372549,0.06274509803921569,0.24705882352941178,0.16470588235294117,0.21176470588235294,0.1450980392156863,0.3137254901960784,0.1803921568627451
0.5568627450980392,0.1568627450980392,0.27058823529411763,0.0784313725490196,0.22745098039215686,0.07058823529411765,0.22745098039215686,0.15294117647058825,0.21176470588235294,0.1450980392156863,0.2901960784313726,0.17254901960784313
0.5568627450980392,0.1568627450980392,0.2627450980392157,0.08235294117647059,0.20784313725490197,0.07058823529411765,0.22745098039215686,0.14901960784313725,0.21176470588235294,0.1411764705882353,0.26666666666666666,0.16470588235294117
0.5764705882352941,0.1450980392156863,0.2549019607843137,0.08235294117647059,0.1803921568627451,0.06274509803921569,0.24313725490196078,0.14901960784313725,0.20392156862745098,0.1450980392156863,0.26666666666666666,0.1568627450980392
0.5607843137254902,0.14901960784313725,0.26666666666666666,0.08235294117647059,0.1803921568627451,0.06274509803921569,0.23921568627450981,0.1568627450980392,0.2,0.13725490196078433,0.27450980392156865,0.14901960784313725
0.5843137254901961,0.1568627450980392,0.2784313725490196,0.08627450980392157,0.20784313725490197,0.06274509803921569,0.21568627450980393,0.15294117647058825,0.20784313725490197,0.13725490196078433,0.29411764705882354,0.14901960784313725
0.5647058823529412,0.1607843137254902,0.2823529411764706,0.08627450980392157,0.22745098039215686,0.06666666666666667,0.23529411764705882,0.1568627450980392,0.20392156862745098,0.1450980392156863,0.3215686274509804,0.15294117647058825
0.5647058823529412,0.1803921568627451,0.27058823529411763,0.08235294117647059,0.2196078431372549,0.07058823529411765,0.24313725490196078,0.15294117647058825,0.20392156862745098,0.14901960784313725,0.32941176470588235,0.15294117647058825
0.596078431372549,0.1803921568627451,0.25098039215686274,0.08235294117647059,0.23529411764705882,0.07058823529411765,0.24313725490196078,0.15294117647058825,0.21176470588235294,0.1450980392156863,0.3215686274509804,0.15294117647058825
0.6039215686274509,0.15294117647058825,0.26666666666666666,0.08235294117647059,0.22745098039215686,0.07450980392156863,0.23137254901960785,0.14901960784313725,0.21568627450980393,0.13725490196078433,0.3215686274509804,0.16470588235294117
0.6,0.13725490196078433,0.2549019607843137,0.09019607843137255,0.18823529411764706,0.0784313725490196,0.2196078431372549,0.1450980392156863,0.20784313725490197,0.13725490196078433,0.3176470588235294,0.17254901960784313
0.6078431372549019,0.12549019607843137,0.2549019607843137,0.08627450980392157,0.19607843137254902,0.07450980392156863,0.23137254901960785,0.1568627450980392,0.21568627450980393,0.13725490196078433,0.3215686274509804,0.16862745098039217
0.6078431372549019,0.12156862745098039,0.25882352941176473,0.08235294117647059,0.20784313725490197,0.07450980392156863,0.23921568627450981,0.16862745098039217,0.23137254901960785,0.12941176470588237,0.3215686274509804,0.16862745098039217
0.6039215686274509,0.12156862745098039,0.2235294117647059,0.08627450980392157,0.18823529411764706,0.06666666666666667,0.2627450980392157,0.16862745098039217,0.24705882352941178,0.12941176470588237,0.3176470588235294,0.16862745098039217
0.6078431372549019,0.12156862745098039,0.2196078431372549,0.09411764705882353,0.17647058823529413,0.06274509803921569,0.27450980392156865,0.16862745098039217,0.24705882352941178,0.12941176470588237,0.32941176470588235,0.1843137254901961
0.6039215686274509,0.12549019607843137,0.2235294117647059,0.10588235294117647,0.2196078431372549,0.07450980392156863,0.2627450980392157,0.16470588235294117,0.23921568627450981,0.12941176470588237,0.3215686274509804,0.18823529411764706
0.611764705882353,0.12941176470588237,0.22745098039215686,0.12156862745098039,0.24705882352941178,0.07058823529411765,0.27450980392156865,0.1607843137254902,0.24313725490196078,0.13725490196078433,0.3215686274509804,0.1803921568627451
0.5137254901960784,0.13333333333333333,0.23529411764705882,0.13333333333333333,0.21176470588235294,0.07058823529411765,0.2784313725490196,0.1568627450980392,0.23137254901960785,0.13725490196078433,0.3411764705882353,0.1803921568627451
0.4470588235294118,0.13333333333333333,0.23921568627450981,0.12156862745098039,0.19215686274509805,0.08235294117647059,0.27058823529411763,0.17647058823529413,0.2196078431372549,0.12941176470588237,0.3215686274509804,0.1803921568627451
0.48627450980392156,0.12156862745098039,0.25098039215686274,0.08627450980392157,0.20392156862745098,0.07058823529411765,0.24313725490196078,0.2,0.24313725490196078,0.13725490196078433,0.2980392156862745,0.1843137254901961
0.5568627450980392,0.12156862745098039,0.24705882352941178,0.09411764705882353,0.20784313725490197,0.07058823529411765,0.23921568627450981,0.1843137254901961,0.23529411764705882,0.13725490196078433,0.28627450980392155,0.19215686274509805
0.5843137254901961,0.12156862745098039,0.21568627450980393,0.09411764705882353,0.21176470588235294,0.07058823529411765,0.24313725490196078,0.17254901960784313,0.23137254901960785,0.12941176470588237,0.3176470588235294,0.1803921568627451
0.5411764705882353,0.10980392156862745,0.21176470588235294,0.09019607843137255,0.19607843137254902,0.06274509803921569,0.22745098039215686,0.17254901960784313,0.22745098039215686,0.13725490196078433,0.3176470588235294,0.16470588235294117
0.4823529411764706,0.11372549019607843,0.21176470588235294,0.09019607843137255,0.1803921568627451,0.06274509803921569,0.2235294117647059,0.1803921568627451,0.23137254901960785,0.1450980392156863,0.3058823529411765,0.16470588235294117
0.43529411764705883,0.11372549019607843,0.20392156862745098,0.09411764705882353,0.18823529411764706,0.06666666666666667,0.22745098039215686,0.1843137254901961,0.25882352941176473,0.13333333333333333,0.2901960784313726,0.1803921568627451
0.4117647058823529,0.11372549019607843,0.21176470588235294,0.10196078431372549,0.1843137254901961,0.06274509803921569,0.25882352941176473,0.16470588235294117,0.25882352941176473,0.12549019607843137,0.2901960784313726,0.19607843137254902
0.4392156862745098,0.12156862745098039,0.22745098039215686,0.11372549019607843,0.1843137254901961,0.06274509803921569,0.26666666666666666,0.13725490196078433,0.2823529411764706,0.12941176470588237,0.3176470588235294,0.19215686274509805
0.47843137254901963,0.10980392156862745,0.26666666666666666,0.12156862745098039,0.23921568627450981,0.06666666666666667,0.27450980392156865,0.10980392156862745,0.2627450980392157,0.13725490196078433,0.3254901960784314,0.19607843137254902
0.5019607843137255,0.11372549019607843,0.2823529411764706,0.11372549019607843,0.2980392156862745,0.07058823529411765,0.2980392156862745,0.10196078431372549,0.24313725490196078,0.1450980392156863,0.3254901960784314,0.19607843137254902
0.5137254901960784,0.13333333333333333,0.2823529411764706,0.10980392156862745,0.25098039215686274,0.07058823529411765,0.2784313725490196,0.09803921568627451,0.24705882352941178,0.15294117647058825,0.3215686274509804,0.18823529411764706
0.5294117647058824,0.14901960784313725,0.29411764705882354,0.11764705882352941,0.2,0.07058823529411765,0.25098039215686274,0.09803921568627451,0.23529411764705882,0.1450980392156863,0.3215686274509804,0.18823529411764706
0.5176470588235295,0.14901960784313725,0.2823529411764706,0.12549019607843137,0.17647058823529413,0.07058823529411765,0.23921568627450981,0.09411764705882353,0.2196078431372549,0.14901960784313725,0.29411764705882354,0.2
0.5098039215686274,0.12941176470588237,0.25882352941176473,0.11764705882352941,0.17647058823529413,0.06666666666666667,0.24705882352941178,0.09411764705882353,0.22745098039215686,0.1607843137254902,0.28627450980392155,0.18823529411764706
0.4980392156862745,0.11372549019607843,0.2627450980392157,0.10196078431372549,0.2196078431372549,0.0784313725490196,0.2627450980392157,0.09411764705882353,0.22745098039215686,0.1607843137254902,0.3058823529411765,0.17254901960784313
0.4980392156862745,0.10588235294117647,0.25882352941176473,0.09803921568627451,0.23137254901960785,0.09019607843137255,0.2549019607843137,0.10196078431372549,0.23137254901960785,0.16470588235294117,0.30196078431372547,0.17647058823529413
0.5411764705882353,0.10588235294117647,0.22745098039215686,0.09411764705882353,0.20784313725490197,0.09411764705882353,0.25098039215686274,0.10588235294117647,0.23921568627450981,0.1607843137254902,0.29411764705882354,0.2
0.5843137254901961,0.10588235294117647,0.20392156862745098,0.09803921568627451,0.22745098039215686,0.0784313725490196,0.2627450980392157,0.10588235294117647,0.23921568627450981,0.16470588235294117,0.30980392156862746,0.2235294117647059
0.6078431372549019,0.10588235294117647,0.23529411764705882,0.10196078431372549,0.24705882352941178,0.06274509803921569,0.2784313725490196,0.09803921568627451,0.2627450980392157,0.1568627450980392,0.3137254901960784,0.20392156862745098
0.6078431372549019,0.12156862745098039,0.25098039215686274,0.10196078431372549,0.24705882352941178,0.06274509803921569,0.28627450980392155,0.10588235294117647,0.27450980392156865,0.1607843137254902,0.3058823529411765,0.18823529411764706
0.615686274509804,0.13333333333333333,0.23529411764705882,0.10196078431372549,0.23529411764705882,0.06666666666666667,0.2901960784313726,0.10980392156862745,0.27450980392156865,0.16470588235294117,0.3333333333333333,0.19607843137254902
0.611764705882353,0.13333333333333333,0.24705882352941178,0.10588235294117647,0.23529411764705882,0.07450980392156863,0.29411764705882354,0.10980392156862745,0.28627450980392155,0.1607843137254902,0.32941176470588235,0.20392156862745098
0.6078431372549019,0.11372549019607843,0.2549019607843137,0.10588235294117647,0.23921568627450981,0.07450980392156863,0.28627450980392155,0.11372549019607843,0.2823529411764706,0.16862745098039217,0.2980392156862745,0.20392156862745098
0.611764705882353,0.10196078431372549,0.2549019607843137,0.11372549019607843,0.23921568627450981,0.07058823529411765,0.2823529411764706,0.12156862745098039,0.2823529411764706,0.16470588235294117,0.3058823529411765,0.19607843137254902
0.5803921568627451,0.09803921568627451,0.25098039215686274,0.10588235294117647,0.23921568627450981,0.06274509803921569,0.29411764705882354,0.12156862745098039,0.29411764705882354,0.1607843137254902,0.28627450980392155,0.19215686274509805
0.5450980392156862,0.09411764705882353,0.24313725490196078,0.10588235294117647,0.2235294117647059,0.06666666666666667,0.2980392156862745,0.12156862745098039,0.27450980392156865,0.16470588235294117,0.2784313725490196,0.2
0.5529411764705883,0.10196078431372549,0.2627450980392157,0.10588235294117647,0.2196078431372549,0.07058823529411765,0.28627450980392155,0.12156862745098039,0.24705882352941178,0.16470588235294117,0.27058823529411763,0.18823529411764706
0.5568627450980392,0.10980392156862745,0.2627450980392157,0.10588235294117647,0.23137254901960785,0.07058823529411765,0.26666666666666666,0.12549019607843137,0.25882352941176473,0.15294117647058825,0.27450980392156865,0.18823529411764706
0.5215686274509804,0.10588235294117647,0.24705882352941178,0.10588235294117647,0.23921568627450981,0.0784313725490196,0.2549019607843137,0.12156862745098039,0.2823529411764706,0.1450980392156863,0.2980392156862745,0.18823529411764706
0.5019607843137255,0.10196078431372549,0.26666666666666666,0.10588235294117647,0.24705882352941178,0.07058823529411765,0.30196078431372547,0.12549019607843137,0.26666666666666666,0.1607843137254902,0.3137254901960784,0.16862745098039217
0.4392156862745098,0.09803921568627451,0.23921568627450981,0.11764705882352941,0.2235294117647059,0.07058823529411765,0.30196078431372547,0.13725490196078433,0.2549019607843137,0.15294117647058825,0.3254901960784314,0.15294117647058825
0.43137254901960786,0.09803921568627451,0.2,0.10980392156862745,0.20784313725490197,0.0784313725490196,0.2549019607843137,0.15294117647058825,0.25882352941176473,0.16470588235294117,0.30980392156862746,0.15294117647058825
0.43529411764705883,0.10588235294117647,0.2196078431372549,0.10980392156862745,0.2549019607843137,0.09019607843137255,0.23137254901960785,0.1568627450980392,0.2549019607843137,0.19215686274509805,0.30980392156862746,0.1803921568627451
0.44313725490196076,0.10588235294117647,0.25098039215686274,0.10980392156862745,0.29411764705882354,0.09411764705882353,0.24705882352941178,0.14901960784313725,0.27450980392156865,0.1803921568627451,0.3137254901960784,0.2
0.47058823529411764,0.10588235294117647,0.23921568627450981,0.11372549019607843,0.2627450980392157,0.08627450980392157,0.27058823529411763,0.1450980392156863,0.2627450980392157,0.16862745098039217,0.30196078431372547,0.1843137254901961
0.48627450980392156,0.10588235294117647,0.23137254901960785,0.10980392156862745,0.20392156862745098,0.08627450980392157,0.23137254901960785,0.1450980392156863,0.23529411764705882,0.19607843137254902,0.29411764705882354,0.17254901960784313
0.4470588235294118,0.09803921568627451,0.23921568627450981,0.10588235294117647,0.1607843137254902,0.10588235294117647,0.2235294117647059,0.1411764705882353,0.24313725490196078,0.20784313725490197,0.30196078431372547,0.17254901960784313
0.40784313725490196,0.10588235294117647,0.22745098039215686,0.10196078431372549,0.1450980392156863,0.10588235294117647,0.23921568627450981,0.13725490196078433,0.24705882352941178,0.18823529411764706,0.28627450980392155,0.16862745098039217
0.4196078431372549,0.10980392156862745,0.23529411764705882,0.09411764705882353,0.16470588235294117,0.09411764705882353,0.24313725490196078,0.1568627450980392,0.27450980392156865,0.16470588235294117,0.27450980392156865,0.1843137254901961
0.45098039215686275,0.11372549019607843,0.2549019607843137,0.10196078431372549,0.1803921568627451,0.07450980392156863,0.2549019607843137,0.1568627450980392,0.2823529411764706,0.1568627450980392,0.2901960784313726,0.20392156862745098
0.5215686274509804,0.11372549019607843,0.25882352941176473,0.10980392156862745,0.1843137254901961,0.0784313725490196,0.25098039215686274,0.1411764705882353,0.26666666666666666,0.1607843137254902,0.2980392156862745,0.2
0.5686274509803921,0.10980392156862745,0.24313725490196078,0.10980392156862745,0.19607843137254902,0.0784313725490196,0.24313725490196078,0.1568627450980392,0.24705882352941178,0.15294117647058825,0.3254901960784314,0.2
0.5450980392156862,0.10588235294117647,0.24705882352941178,0.12549019607843137,0.21176470588235294,0.08235294117647059,0.23529411764705882,0.1803921568627451,0.25098039215686274,0.16470588235294117,0.32941176470588235,0.18823529411764706
0.5176470588235295,0.10980392156862745,0.2549019607843137,0.12156862745098039,0.20392156862745098,0.09411764705882353,0.22745098039215686,0.20392156862745098,0.29411764705882354,0.19215686274509805,0.3215686274509804,0.1803921568627451
0.5137254901960784,0.11372549019607843,0.27450980392156865,0.11764705882352941,0.1803921568627451,0.11372549019607843,0.24705882352941178,0.19607843137254902,0.3176470588235294,0.2,0.3411764705882353,0.16470588235294117
0.5137254901960784,0.13333333333333333,0.2823529411764706,0.12156862745098039,0.1843137254901961,0.11372549019607843,0.2784313725490196,0.1803921568627451,0.33725490196078434,0.19607843137254902,0.30196078431372547,0.15294117647058825
0.5176470588235295,0.1568627450980392,0.24705882352941178,0.12941176470588237,0.20784313725490197,0.11372549019607843,0.29411764705882354,0.16862745098039217,0.33725490196078434,0.1843137254901961,0.2901960784313726,0.16470588235294117
0.5019607843137255,0.1607843137254902,0.2196078431372549,0.12156862745098039,0.22745098039215686,0.12156862745098039,0.2901960784313726,0.16470588235294117,0.33725490196078434,0.1607843137254902,0.3215686274509804,0.1803921568627451
0.49411764705882355,0.1607843137254902,0.2196078431372549,0.10588235294117647,0.23137254901960785,0.09803921568627451,0.2901960784313726,0.16470588235294117,0.3058823529411765,0.1607843137254902,0.34901960784313724,0.17254901960784313
0.5098039215686274,0.15294117647058825,0.2196078431372549,0.10980392156862745,0.23137254901960785,0.0784313725490196,0.27058823529411763,0.17254901960784313,0.25882352941176473,0.17254901960784313,0.37254901960784315,0.16470588235294117
0.5215686274509804,0.1411764705882353,0.2196078431372549,0.12156862745098039,0.22745098039215686,0.08235294117647059,0.2901960784313726,0.16862745098039217,0.25882352941176473,0.17647058823529413,0.3607843137254902,0.17647058823529413
0.5333333333333333,0.14901960784313725,0.25098039215686274,0.11764705882352941,0.23921568627450981,0.0784313725490196,0.29411764705882354,0.16470588235294117,0.23529411764705882,0.17254901960784313,0.3176470588235294,0.1803921568627451
0.5333333333333333,0.14901960784313725,0.27058823529411763,0.11372549019607843,0.24313725490196078,0.0784313725490196,0.26666666666666666,0.17647058823529413,0.25882352941176473,0.17254901960784313,0.30196078431372547,0.1803921568627451
0.5137254901960784,0.1450980392156863,0.27450980392156865,0.12549019607843137,0.23529411764705882,0.0784313725490196,0.2901960784313726,0.1803921568627451,0.2901960784313726,0.1843137254901961,0.3176470588235294,0.2
0.48627450980392156,0.12156862745098039,0.27058823529411763,0.1450980392156863,0.2196078431372549,0.0784313725490196,0.3058823529411765,0.17647058823529413,0.2823529411764706,0.18823529411764706,0.35294117647058826,0.21568627450980393
0.4980392156862745,0.10980392156862745,0.27058823529411763,0.13725490196078433,0.20784313725490197,0.08235294117647059,0.29411764705882354,0.17254901960784313,0.2549019607843137,0.17647058823529413,0.3568627450980392,0.2
0.5254901960784314,0.10588235294117647,0.27450980392156865,0.11764705882352941,0.2235294117647059,0.09411764705882353,0.2784313725490196,0.1803921568627451,0.2627450980392157,0.16470588235294117,0.3176470588235294,0.17647058823529413
0.4980392156862745,0.10196078431372549,0.25882352941176473,0.10980392156862745,0.22745098039215686,0.09803921568627451,0.2784313725490196,0.19215686274509805,0.27450980392156865,0.14901960784313725,0.30980392156862746,0.16470588235294117
0.48627450980392156,0.10588235294117647,0.27058823529411763,0.10588235294117647,0.2235294117647059,0.08235294117647059,0.2901960784313726,0.1843137254901961,0.3058823529411765,0.1411764705882353,0.3215686274509804,0.17647058823529413
0.49019607843137253,0.10588235294117647,0.2627450980392157,0.11372549019607843,0.23529411764705882,0.0784313725490196,0.2980392156862745,0.17647058823529413,0.3333333333333333,0.13725490196078433,0.30196078431372547,0.16862745098039217
0.4980392156862745,0.10588235294117647,0.25098039215686274,0.11372549019607843,0.25098039215686274,0.08235294117647059,0.2784313725490196,0.1803921568627451,0.28627450980392155,0.1568627450980392,0.2784313725490196,0.13725490196078433
0.5098039215686274,0.11372549019607843,0.24705882352941178,0.11372549019607843,0.25882352941176473,0.09019607843137255,0.23921568627450981,0.17647058823529413,0.27450980392156865,0.18823529411764706,0.2823529411764706,0.11764705882352941
0.5098039215686274,0.11372549019607843,0.24705882352941178,0.13333333333333333,0.21176470588235294,0.09019607843137255,0.23529411764705882,0.1843137254901961,0.2980392156862745,0.1803921568627451,0.3058823529411765,0.12156862745098039
0.5098039215686274,0.11372549019607843,0.2549019607843137,0.12941176470588237,0.17254901960784313,0.09019607843137255,0.27450980392156865,0.1843137254901961,0.29411764705882354,0.17647058823529413,0.3215686274509804,0.12156862745098039
0.5019607843137255,0.12156862745098039,0.24313725490196078,0.1411764705882353,0.17254901960784313,0.10196078431372549,0.29411764705882354,0.1803921568627451,0.29411764705882354,0.1843137254901961,0.35294117647058826,0.12156862745098039
0.5137254901960784,0.12156862745098039,0.23529411764705882,0.1568627450980392,0.1843137254901961,0.10588235294117647,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.16470588235294117,0.3568627450980392,0.12156862745098039
0.5058823529411764,0.12156862745098039,0.22745098039215686,0.14901960784313725,0.1843137254901961,0.10588235294117647,0.2627450980392157,0.17254901960784313,0.29411764705882354,0.13333333333333333,0.3058823529411765,0.12549019607843137
0.4980392156862745,0.12156862745098039,0.22745098039215686,0.1607843137254902,0.1803921568627451,0.11372549019607843,0.27058823529411763,0.17254901960784313,0.2823529411764706,0.12156862745098039,0.2901960784313726,0.12549019607843137
0.47058823529411764,0.11372549019607843,0.23137254901960785,0.1607843137254902,0.18823529411764706,0.11372549019607843,0.2823529411764706,0.17254901960784313,0.2627450980392157,0.10980392156862745,0.3137254901960784,0.12941176470588237
0.4117647058823529,0.11372549019607843,0.25882352941176473,0.1411764705882353,0.2,0.11372549019607843,0.2549019607843137,0.1843137254901961,0.25882352941176473,0.11764705882352941,0.3058823529411765,0.13725490196078433
0.42745098039215684,0.12156862745098039,0.25098039215686274,0.12941176470588237,0.2,0.11372549019607843,0.25882352941176473,0.19215686274509805,0.25098039215686274,0.12156862745098039,0.2784313725490196,0.13725490196078433
0.4666666666666667,0.12549019607843137,0.23921568627450981,0.12156862745098039,0.19215686274509805,0.11764705882352941,0.28627450980392155,0.18823529411764706,0.2901960784313726,0.11764705882352941,0.27450980392156865,0.12941176470588237
0.4980392156862745,0.12156862745098039,0.2235294117647059,0.12941176470588237,0.20784313725490197,0.10588235294117647,0.29411764705882354,0.1803921568627451,0.3254901960784314,0.11764705882352941,0.30196078431372547,0.13333333333333333
